sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
RS,PORTÃO,22,12331,2022-11-25 18:45:37
RS,POUSO NOVO,13,606,2022-11-25 18:45:37
RS,POUSO NOVO,22,772,2022-11-25 18:45:37
RS,POÇO DAS ANTAS,13,458,2022-11-25 18:45:37
RS,POÇO DAS ANTAS,22,1169,2022-11-25 18:45:37
RS,PRESIDENTE LUCENA,13,528,2022-11-25 18:45:37
RS,PRESIDENTE LUCENA,22,1672,2022-11-25 18:45:37
RS,PROGRESSO,13,1987,2022-11-25 18:45:37
RS,PROGRESSO,22,2235,2022-11-25 18:45:37
RS,PROTÁSIO ALVES,13,310,2022-11-25 18:45:37
RS,PROTÁSIO ALVES,22,1305,2022-11-25 18:45:37
RS,PUTINGA,13,647,2022-11-25 18:45:37
RS,PUTINGA,22,2306,2022-11-25 18:45:37
RS,QUARAÍ,13,6834,2022-11-25 18:45:37
RS,QUARAÍ,22,6491,2022-11-25 18:45:37
RS,QUATRO IRMÃOS,13,514,2022-11-25 18:45:37
RS,QUATRO IRMÃOS,22,857,2022-11-25 18:45:37
RS,QUEVEDOS,13,1018,2022-11-25 18:45:37
RS,QUEVEDOS,22,809,2022-11-25 18:45:37
RS,QUINZE DE NOVEMBRO,13,881,2022-11-25 18:45:37
RS,QUINZE DE NOVEMBRO,22,2113,2022-11-25 18:45:37
RS,REDENTORA,13,3061,2022-11-25 18:45:37
RS,REDENTORA,22,1848,2022-11-25 18:45:37
RS,RELVADO,13,471,2022-11-25 18:45:37
RS,RELVADO,22,1170,2022-11-25 18:45:37
RS,RESTINGA SÊCA,13,4309,2022-11-25 18:45:37
RS,RESTINGA SÊCA,22,5495,2022-11-25 18:45:37
RS,RIO DOS ÍNDIOS,13,1320,2022-11-25 18:45:37
RS,RIO DOS ÍNDIOS,22,951,2022-11-25 18:45:37
RS,RIO GRANDE,13,72258,2022-11-25 18:45:37
RS,RIO GRANDE,22,39996,2022-11-25 18:45:37
RS,RIO PARDO,13,12819,2022-11-25 18:45:37
RS,RIO PARDO,22,9190,2022-11-25 18:45:37
RS,RIOZINHO,13,1474,2022-11-25 18:45:37
RS,RIOZINHO,22,1815,2022-11-25 18:45:37
RS,ROCA SALES,13,2174,2022-11-25 18:45:37
RS,ROCA SALES,22,4204,2022-11-25 18:45:37
RS,RODEIO BONITO,13,1977,2022-11-25 18:45:37
RS,RODEIO BONITO,22,2251,2022-11-25 18:45:37
RS,ROLADOR,13,1036,2022-11-25 18:45:37
RS,ROLADOR,22,844,2022-11-25 18:45:37
RS,ROLANTE,13,4709,2022-11-25 18:45:37
RS,ROLANTE,22,8717,2022-11-25 18:45:37
RS,RONDA ALTA,13,3244,2022-11-25 18:45:37
RS,RONDA ALTA,22,2890,2022-11-25 18:45:37
RS,RONDINHA,13,1656,2022-11-25 18:45:37
RS,RONDINHA,22,2224,2022-11-25 18:45:37
RS,ROQUE GONZALES,13,2119,2022-11-25 18:45:37
RS,ROQUE GONZALES,22,2348,2022-11-25 18:45:37
RS,ROSÁRIO DO SUL,13,12084,2022-11-25 18:45:37
RS,ROSÁRIO DO SUL,22,10673,2022-11-25 18:45:37
RS,SAGRADA FAMÍLIA,13,937,2022-11-25 18:45:37
RS,SAGRADA FAMÍLIA,22,867,2022-11-25 18:45:37
RS,SALDANHA MARINHO,13,837,2022-11-25 18:45:37
RS,SALDANHA MARINHO,22,1426,2022-11-25 18:45:37
RS,SALTO DO JACUÍ,13,3290,2022-11-25 18:45:37
RS,SALTO DO JACUÍ,22,2926,2022-11-25 18:45:37
RS,SALVADOR DAS MISSÕES,13,856,2022-11-25 18:45:37
RS,SALVADOR DAS MISSÕES,22,1366,2022-11-25 18:45:37
RS,SALVADOR DO SUL,13,1315,2022-11-25 18:45:37
RS,SALVADOR DO SUL,22,3317,2022-11-25 18:45:37
RS,SANANDUVA,13,3273,2022-11-25 18:45:37
RS,SANANDUVA,22,7685,2022-11-25 18:45:37
RS,SANT'ANA DO LIVRAMENTO,13,28753,2022-11-25 18:45:37
RS,SANT'ANA DO LIVRAMENTO,22,21249,2022-11-25 18:45:37
RS,SANTA BÁRBARA DO SUL,13,2086,2022-11-25 18:45:37
RS,SANTA BÁRBARA DO SUL,22,3543,2022-11-25 18:45:37
RS,SANTA CECÍLIA DO SUL,13,478,2022-11-25 18:45:37
RS,SANTA CECÍLIA DO SUL,22,1086,2022-11-25 18:45:37
RS,SANTA CLARA DO SUL,13,1265,2022-11-25 18:45:37
RS,SANTA CLARA DO SUL,22,3084,2022-11-25 18:45:37
RS,SANTA CRUZ DO SUL,13,33040,2022-11-25 18:45:37
RS,SANTA CRUZ DO SUL,22,49867,2022-11-25 18:45:37
RS,SANTA MARGARIDA DO SUL,13,1031,2022-11-25 18:45:37
RS,SANTA MARGARIDA DO SUL,22,1033,2022-11-25 18:45:37
RS,SANTA MARIA,13,76044,2022-11-25 18:45:37
RS,SANTA MARIA,22,83340,2022-11-25 18:45:37
RS,SANTA MARIA DO HERVAL,13,1543,2022-11-25 18:45:37
RS,SANTA MARIA DO HERVAL,22,2911,2022-11-25 18:45:37
RS,SANTA ROSA,13,14897,2022-11-25 18:45:37
RS,SANTA ROSA,22,30871,2022-11-25 18:45:37
RS,SANTA TEREZA,13,389,2022-11-25 18:45:37
RS,SANTA TEREZA,22,1051,2022-11-25 18:45:37
RS,SANTA VITÓRIA DO PALMAR,13,10372,2022-11-25 18:45:37
RS,SANTA VITÓRIA DO PALMAR,22,6213,2022-11-25 18:45:37
RS,SANTANA DA BOA VISTA,13,2485,2022-11-25 18:45:37
RS,SANTANA DA BOA VISTA,22,2207,2022-11-25 18:45:37
RS,SANTIAGO,13,13480,2022-11-25 18:45:37
RS,SANTIAGO,22,16482,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DA PATRULHA,13,10963,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DA PATRULHA,22,14651,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DAS MISSÕES,13,3992,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DAS MISSÕES,22,2545,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DO PALMA,13,730,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DO PALMA,22,872,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DO PLANALTO,13,504,2022-11-25 18:45:37
RS,SANTO ANTÔNIO DO PLANALTO,22,1238,2022-11-25 18:45:37
RS,SANTO AUGUSTO,13,4222,2022-11-25 18:45:37
RS,SANTO AUGUSTO,22,4761,2022-11-25 18:45:37
RS,SANTO CRISTO,13,4545,2022-11-25 18:45:37
RS,SANTO CRISTO,22,6187,2022-11-25 18:45:37
RS,SANTO EXPEDITO DO SUL,13,705,2022-11-25 18:45:37
RS,SANTO EXPEDITO DO SUL,22,1144,2022-11-25 18:45:37
RS,SANTO ÂNGELO,13,20776,2022-11-25 18:45:37
RS,SANTO ÂNGELO,22,25061,2022-11-25 18:45:37
RS,SAPIRANGA,13,18034,2022-11-25 18:45:37
RS,SAPIRANGA,22,31721,2022-11-25 18:45:37
RS,SAPUCAIA DO SUL,13,40310,2022-11-25 18:45:37
RS,SAPUCAIA DO SUL,22,38501,2022-11-25 18:45:37
RS,SARANDI,13,4968,2022-11-25 18:45:37
RS,SARANDI,22,8975,2022-11-25 18:45:37
RS,SEBERI,13,3257,2022-11-25 18:45:37
RS,SEBERI,22,4230,2022-11-25 18:45:37
RS,SEDE NOVA,13,972,2022-11-25 18:45:37
RS,SEDE NOVA,22,1038,2022-11-25 18:45:37
RS,SEGREDO,13,2135,2022-11-25 18:45:37
RS,SEGREDO,22,2337,2022-11-25 18:45:37
RS,SELBACH,13,1090,2022-11-25 18:45:37
RS,SELBACH,22,2585,2022-11-25 18:45:37
RS,SENADOR SALGADO FILHO,13,633,2022-11-25 18:45:37
RS,SENADOR SALGADO FILHO,22,1605,2022-11-25 18:45:37
RS,SENTINELA DO SUL,13,1613,2022-11-25 18:45:37
RS,SENTINELA DO SUL,22,1595,2022-11-25 18:45:37
RS,SERAFINA CORRÊA,13,2713,2022-11-25 18:45:37
RS,SERAFINA CORRÊA,22,7702,2022-11-25 18:45:37
RS,SERTÃO,13,1393,2022-11-25 18:45:37
RS,SERTÃO,22,2730,2022-11-25 18:45:37
RS,SERTÃO SANTANA,13,1447,2022-11-25 18:45:37
RS,SERTÃO SANTANA,22,2778,2022-11-25 18:45:37
RS,SETE DE SETEMBRO,13,755,2022-11-25 18:45:37
RS,SETE DE SETEMBRO,22,735,2022-11-25 18:45:37
RS,SEVERIANO DE ALMEIDA,13,1114,2022-11-25 18:45:37
RS,SEVERIANO DE ALMEIDA,22,1694,2022-11-25 18:45:37
RS,SILVEIRA MARTINS,13,719,2022-11-25 18:45:37
RS,SILVEIRA MARTINS,22,1069,2022-11-25 18:45:37
RS,SINIMBU,13,2649,2022-11-25 18:45:37
RS,SINIMBU,22,3072,2022-11-25 18:45:37
RS,SOBRADINHO,13,3717,2022-11-25 18:45:37
RS,SOBRADINHO,22,4985,2022-11-25 18:45:37
RS,SOLEDADE,13,8329,2022-11-25 18:45:37
RS,SOLEDADE,22,9030,2022-11-25 18:45:37
RS,SÃO BORJA,13,19523,2022-11-25 18:45:37
RS,SÃO BORJA,22,15784,2022-11-25 18:45:37
RS,SÃO DOMINGOS DO SUL,13,790,2022-11-25 18:45:37
RS,SÃO DOMINGOS DO SUL,22,1410,2022-11-25 18:45:37
RS,SÃO FRANCISCO DE ASSIS,13,6334,2022-11-25 18:45:37
RS,SÃO FRANCISCO DE ASSIS,22,4950,2022-11-25 18:45:37
RS,SÃO FRANCISCO DE PAULA,13,5874,2022-11-25 18:45:37
RS,SÃO FRANCISCO DE PAULA,22,6289,2022-11-25 18:45:37
RS,SÃO GABRIEL,13,16921,2022-11-25 18:45:37
RS,SÃO GABRIEL,22,15954,2022-11-25 18:45:37
RS,SÃO JERÔNIMO,13,6458,2022-11-25 18:45:37
RS,SÃO JERÔNIMO,22,5593,2022-11-25 18:45:37
RS,SÃO JORGE,13,434,2022-11-25 18:45:37
RS,SÃO JORGE,22,1707,2022-11-25 18:45:37
RS,SÃO JOSÉ DAS MISSÕES,13,1091,2022-11-25 18:45:37
RS,SÃO JOSÉ DAS MISSÕES,22,716,2022-11-25 18:45:37
RS,SÃO JOSÉ DO HERVAL,13,785,2022-11-25 18:45:37
RS,SÃO JOSÉ DO HERVAL,22,729,2022-11-25 18:45:37
RS,SÃO JOSÉ DO HORTÊNCIO,13,637,2022-11-25 18:45:37
RS,SÃO JOSÉ DO HORTÊNCIO,22,2483,2022-11-25 18:45:37
RS,SÃO JOSÉ DO INHACORÁ,13,707,2022-11-25 18:45:37
RS,SÃO JOSÉ DO INHACORÁ,22,1205,2022-11-25 18:45:37
RS,SÃO JOSÉ DO NORTE,13,8748,2022-11-25 18:45:37
RS,SÃO JOSÉ DO NORTE,22,6896,2022-11-25 18:45:37
RS,SÃO JOSÉ DO OURO,13,1537,2022-11-25 18:45:37
RS,SÃO JOSÉ DO OURO,22,3324,2022-11-25 18:45:37
RS,SÃO JOSÉ DO SUL,13,439,2022-11-25 18:45:37
RS,SÃO JOSÉ DO SUL,22,1209,2022-11-25 18:45:37
RS,SÃO JOSÉ DOS AUSENTES,13,832,2022-11-25 18:45:37
RS,SÃO JOSÉ DOS AUSENTES,22,1525,2022-11-25 18:45:37
RS,SÃO JOÃO DA URTIGA,13,1258,2022-11-25 18:45:37
RS,SÃO JOÃO DA URTIGA,22,2205,2022-11-25 18:45:37
RS,SÃO JOÃO DO POLÊSINE,13,703,2022-11-25 18:45:37
RS,SÃO JOÃO DO POLÊSINE,22,1330,2022-11-25 18:45:37
RS,SÃO LEOPOLDO,13,55941,2022-11-25 18:45:37
RS,SÃO LEOPOLDO,22,71028,2022-11-25 18:45:37
RS,SÃO LOURENÇO DO SUL,13,12150,2022-11-25 18:45:37
RS,SÃO LOURENÇO DO SUL,22,15058,2022-11-25 18:45:37
RS,SÃO LUIZ GONZAGA,13,9629,2022-11-25 18:45:37
RS,SÃO LUIZ GONZAGA,22,9966,2022-11-25 18:45:37
RS,SÃO MARCOS,13,3147,2022-11-25 18:45:37
RS,SÃO MARCOS,22,10333,2022-11-25 18:45:37
RS,SÃO MARTINHO,13,1427,2022-11-25 18:45:37
RS,SÃO MARTINHO,22,2649,2022-11-25 18:45:37
RS,SÃO MARTINHO DA SERRA,13,986,2022-11-25 18:45:37
RS,SÃO MARTINHO DA SERRA,22,1404,2022-11-25 18:45:37
RS,SÃO MIGUEL DAS MISSÕES,13,2458,2022-11-25 18:45:37
RS,SÃO MIGUEL DAS MISSÕES,22,2226,2022-11-25 18:45:37
RS,SÃO NICOLAU,13,1870,2022-11-25 18:45:37
RS,SÃO NICOLAU,22,1298,2022-11-25 18:45:37
RS,SÃO PAULO DAS MISSÕES,13,1915,2022-11-25 18:45:37
RS,SÃO PAULO DAS MISSÕES,22,2328,2022-11-25 18:45:37
RS,SÃO PEDRO DA SERRA,13,687,2022-11-25 18:45:37
RS,SÃO PEDRO DA SERRA,22,2004,2022-11-25 18:45:37
RS,SÃO PEDRO DAS MISSÕES,13,679,2022-11-25 18:45:37
RS,SÃO PEDRO DAS MISSÕES,22,596,2022-11-25 18:45:37
RS,SÃO PEDRO DO BUTIÁ,13,825,2022-11-25 18:45:37
RS,SÃO PEDRO DO BUTIÁ,22,1334,2022-11-25 18:45:37
RS,SÃO PEDRO DO SUL,13,4511,2022-11-25 18:45:37
RS,SÃO PEDRO DO SUL,22,5562,2022-11-25 18:45:37
RS,SÃO SEBASTIÃO DO CAÍ,13,5087,2022-11-25 18:45:37
RS,SÃO SEBASTIÃO DO CAÍ,22,8885,2022-11-25 18:45:37
RS,SÃO SEPÉ,13,7613,2022-11-25 18:45:37
RS,SÃO SEPÉ,22,5709,2022-11-25 18:45:37
RS,SÃO VALENTIM,13,995,2022-11-25 18:45:37
RS,SÃO VALENTIM,22,1569,2022-11-25 18:45:37
RS,SÃO VALENTIM DO SUL,13,436,2022-11-25 18:45:37
RS,SÃO VALENTIM DO SUL,22,1387,2022-11-25 18:45:37
RS,SÃO VALÉRIO DO SUL,13,1049,2022-11-25 18:45:37
RS,SÃO VALÉRIO DO SUL,22,684,2022-11-25 18:45:37
RS,SÃO VENDELINO,13,550,2022-11-25 18:45:37
RS,SÃO VENDELINO,22,1372,2022-11-25 18:45:37
RS,SÃO VICENTE DO SUL,13,2772,2022-11-25 18:45:37
RS,SÃO VICENTE DO SUL,22,2593,2022-11-25 18:45:37
RS,SÉRIO,13,741,2022-11-25 18:45:37
RS,SÉRIO,22,885,2022-11-25 18:45:37
RS,TABAÍ,13,1372,2022-11-25 18:45:37
RS,TABAÍ,22,1758,2022-11-25 18:45:37
RS,TAPEJARA,13,3239,2022-11-25 18:45:37
RS,TAPEJARA,22,11109,2022-11-25 18:45:37
RS,TAPERA,13,2772,2022-11-25 18:45:37
RS,TAPERA,22,3842,2022-11-25 18:45:37
RS,TAPES,13,4303,2022-11-25 18:45:37
RS,TAPES,22,4437,2022-11-25 18:45:37
RS,TAQUARA,13,10648,2022-11-25 18:45:37
RS,TAQUARA,22,21697,2022-11-25 18:45:37
RS,TAQUARI,13,6763,2022-11-25 18:45:37
RS,TAQUARI,22,8695,2022-11-25 18:45:37
RS,TAQUARUÇU DO SUL,13,1084,2022-11-25 18:45:37
RS,TAQUARUÇU DO SUL,22,1243,2022-11-25 18:45:37
RS,TAVARES,13,1685,2022-11-25 18:45:37
RS,TAVARES,22,1712,2022-11-25 18:45:37
RS,TENENTE PORTELA,13,4430,2022-11-25 18:45:37
RS,TENENTE PORTELA,22,3836,2022-11-25 18:45:37
RS,TERRA DE AREIA,13,2390,2022-11-25 18:45:37
RS,TERRA DE AREIA,22,3588,2022-11-25 18:45:37
RS,TEUTÔNIA,13,7126,2022-11-25 18:45:37
RS,TEUTÔNIA,22,12726,2022-11-25 18:45:37
RS,TIO HUGO,13,879,2022-11-25 18:45:37
RS,TIO HUGO,22,1241,2022-11-25 18:45:37
RS,TIRADENTES DO SUL,13,1934,2022-11-25 18:45:37
RS,TIRADENTES DO SUL,22,1604,2022-11-25 18:45:37
RS,TOROPI,13,862,2022-11-25 18:45:37
RS,TOROPI,22,1298,2022-11-25 18:45:37
RS,TORRES,13,9196,2022-11-25 18:45:37
RS,TORRES,22,14267,2022-11-25 18:45:37
RS,TRAMANDAÍ,13,11456,2022-11-25 18:45:37
RS,TRAMANDAÍ,22,14928,2022-11-25 18:45:37
RS,TRAVESSEIRO,13,701,2022-11-25 18:45:37
RS,TRAVESSEIRO,22,952,2022-11-25 18:45:37
RS,TRINDADE DO SUL,13,2204,2022-11-25 18:45:37
RS,TRINDADE DO SUL,22,2029,2022-11-25 18:45:37
RS,TRIUNFO,13,6826,2022-11-25 18:45:37
RS,TRIUNFO,22,10071,2022-11-25 18:45:37
RS,TRÊS ARROIOS,13,653,2022-11-25 18:45:37
RS,TRÊS ARROIOS,22,1401,2022-11-25 18:45:37
RS,TRÊS CACHOEIRAS,13,1884,2022-11-25 18:45:37
RS,TRÊS CACHOEIRAS,22,4858,2022-11-25 18:45:37
RS,TRÊS COROAS,13,4611,2022-11-25 18:45:37
RS,TRÊS COROAS,22,9808,2022-11-25 18:45:37
RS,TRÊS DE MAIO,13,4957,2022-11-25 18:45:37
RS,TRÊS DE MAIO,22,9889,2022-11-25 18:45:37
RS,TRÊS FORQUILHAS,13,1069,2022-11-25 18:45:37
RS,TRÊS FORQUILHAS,22,1250,2022-11-25 18:45:37
RS,TRÊS PALMEIRAS,13,1765,2022-11-25 18:45:37
RS,TRÊS PALMEIRAS,22,1453,2022-11-25 18:45:37
RS,TRÊS PASSOS,13,6966,2022-11-25 18:45:37
RS,TRÊS PASSOS,22,8158,2022-11-25 18:45:37
RS,TUCUNDUVA,13,1240,2022-11-25 18:45:37
RS,TUCUNDUVA,22,2701,2022-11-25 18:45:37
RS,TUNAS,13,1690,2022-11-25 18:45:37
RS,TUNAS,22,996,2022-11-25 18:45:37
RS,TUPANCI DO SUL,13,436,2022-11-25 18:45:37
RS,TUPANCI DO SUL,22,745,2022-11-25 18:45:37
RS,TUPANCIRETÃ,13,6107,2022-11-25 18:45:37
RS,TUPANCIRETÃ,22,6510,2022-11-25 18:45:37
RS,TUPANDI,13,768,2022-11-25 18:45:37
RS,TUPANDI,22,2862,2022-11-25 18:45:37
RS,TUPARENDI,13,1574,2022-11-25 18:45:37
RS,TUPARENDI,22,4291,2022-11-25 18:45:37
RS,TURUÇU,13,879,2022-11-25 18:45:37
RS,TURUÇU,22,1769,2022-11-25 18:45:37
RS,UBIRETAMA,13,518,2022-11-25 18:45:37
RS,UBIRETAMA,22,1085,2022-11-25 18:45:37
RS,UNISTALDA,13,923,2022-11-25 18:45:37
RS,UNISTALDA,22,1102,2022-11-25 18:45:37
RS,UNIÃO DA SERRA,13,267,2022-11-25 18:45:37
RS,UNIÃO DA SERRA,22,1000,2022-11-25 18:45:37
RS,URUGUAIANA,13,22803,2022-11-25 18:45:37
RS,URUGUAIANA,22,38880,2022-11-25 18:45:37
RS,VACARIA,13,11338,2022-11-25 18:45:37
RS,VACARIA,22,24745,2022-11-25 18:45:37
RS,VALE DO SOL,13,3091,2022-11-25 18:45:37
RS,VALE DO SOL,22,3683,2022-11-25 18:45:37
RS,VALE REAL,13,1348,2022-11-25 18:45:37
RS,VALE REAL,22,2651,2022-11-25 18:45:37
RS,VALE VERDE,13,1181,2022-11-25 18:45:37
RS,VALE VERDE,22,1200,2022-11-25 18:45:37
RS,VANINI,13,560,2022-11-25 18:45:37
RS,VANINI,22,1108,2022-11-25 18:45:37
RS,VENÂNCIO AIRES,13,15514,2022-11-25 18:45:37
RS,VENÂNCIO AIRES,22,27288,2022-11-25 18:45:37
RS,VERA CRUZ,13,6896,2022-11-25 18:45:37
RS,VERA CRUZ,22,9009,2022-11-25 18:45:37
RS,VERANÓPOLIS,13,3180,2022-11-25 18:45:37
RS,VERANÓPOLIS,22,12076,2022-11-25 18:45:37
RS,VESPASIANO CORRÊA,13,308,2022-11-25 18:45:37
RS,VESPASIANO CORRÊA,22,1563,2022-11-25 18:45:37
RS,VIADUTOS,13,1135,2022-11-25 18:45:37
RS,VIADUTOS,22,2375,2022-11-25 18:45:37
RS,VIAMÃO,13,65948,2022-11-25 18:45:37
RS,VIAMÃO,22,57395,2022-11-25 18:45:37
RS,VICENTE DUTRA,13,1279,2022-11-25 18:45:37
RS,VICENTE DUTRA,22,1767,2022-11-25 18:45:37
RS,VICTOR GRAEFF,13,693,2022-11-25 18:45:37
RS,VICTOR GRAEFF,22,1383,2022-11-25 18:45:37
RS,VILA FLORES,13,625,2022-11-25 18:45:37
RS,VILA FLORES,22,2232,2022-11-25 18:45:37
RS,VILA LÂNGARO,13,506,2022-11-25 18:45:37
RS,VILA LÂNGARO,22,1353,2022-11-25 18:45:37
RS,VILA MARIA,13,964,2022-11-25 18:45:37
RS,VILA MARIA,22,2056,2022-11-25 18:45:37
RS,VILA NOVA DO SUL,13,1655,2022-11-25 18:45:37
RS,VILA NOVA DO SUL,22,1216,2022-11-25 18:45:37
RS,VISTA ALEGRE,13,1155,2022-11-25 18:45:37
RS,VISTA ALEGRE,22,947,2022-11-25 18:45:37
RS,VISTA ALEGRE DO PRATA,13,342,2022-11-25 18:45:37
RS,VISTA ALEGRE DO PRATA,22,1013,2022-11-25 18:45:37
RS,VISTA GAÚCHA,13,991,2022-11-25 18:45:37
RS,VISTA GAÚCHA,22,1099,2022-11-25 18:45:37
RS,VITÓRIA DAS MISSÕES,13,1430,2022-11-25 18:45:37
RS,VITÓRIA DAS MISSÕES,22,1306,2022-11-25 18:45:37
RS,WESTFALIA,13,644,2022-11-25 18:45:37
RS,WESTFALIA,22,1525,2022-11-25 18:45:37
RS,XANGRI-LÁ,13,3186,2022-11-25 18:45:37
RS,XANGRI-LÁ,22,6572,2022-11-25 18:45:37
RS,ÁGUA SANTA,13,815,2022-11-25 18:45:37
RS,ÁGUA SANTA,22,1868,2022-11-25 18:45:37
RS,ÁUREA,13,1084,2022-11-25 18:45:37
RS,ÁUREA,22,1634,2022-11-25 18:45:37
SC,ABDON BATISTA,13,774,2022-11-25 18:45:37
SC,ABDON BATISTA,22,1357,2022-11-25 18:45:37
SC,ABELARDO LUZ,13,3944,2022-11-25 18:45:37
SC,ABELARDO LUZ,22,5685,2022-11-25 18:45:37
SC,AGROLÂNDIA,13,1325,2022-11-25 18:45:37
SC,AGROLÂNDIA,22,5460,2022-11-25 18:45:37
SC,AGRONÔMICA,13,658,2022-11-25 18:45:37
SC,AGRONÔMICA,22,3073,2022-11-25 18:45:37
SC,ALFREDO WAGNER,13,1823,2022-11-25 18:45:37
SC,ALFREDO WAGNER,22,4733,2022-11-25 18:45:37
SC,ALTO BELA VISTA,13,502,2022-11-25 18:45:37
SC,ALTO BELA VISTA,22,987,2022-11-25 18:45:37
SC,ANCHIETA,13,1861,2022-11-25 18:45:37
SC,ANCHIETA,22,2282,2022-11-25 18:45:37
SC,ANGELINA,13,1766,2022-11-25 18:45:37
SC,ANGELINA,22,2462,2022-11-25 18:45:37
SC,ANITA GARIBALDI,13,2695,2022-11-25 18:45:37
SC,ANITA GARIBALDI,22,2920,2022-11-25 18:45:37
SC,ANITÁPOLIS,13,910,2022-11-25 18:45:37
SC,ANITÁPOLIS,22,1653,2022-11-25 18:45:37
SC,ANTÔNIO CARLOS,13,1271,2022-11-25 18:45:37
SC,ANTÔNIO CARLOS,22,5901,2022-11-25 18:45:37
SC,APIÚNA,13,1701,2022-11-25 18:45:37
SC,APIÚNA,22,4886,2022-11-25 18:45:37
SC,ARABUTÃ,13,1023,2022-11-25 18:45:37
SC,ARABUTÃ,22,2129,2022-11-25 18:45:37
SC,ARAQUARI,13,5399,2022-11-25 18:45:37
SC,ARAQUARI,22,12930,2022-11-25 18:45:37
SC,ARARANGUÁ,13,12522,2022-11-25 18:45:37
SC,ARARANGUÁ,22,28631,2022-11-25 18:45:37
SC,ARMAZÉM,13,1406,2022-11-25 18:45:37
SC,ARMAZÉM,22,4165,2022-11-25 18:45:37
SC,ARROIO TRINTA,13,637,2022-11-25 18:45:37
SC,ARROIO TRINTA,22,1990,2022-11-25 18:45:37
SC,ARVOREDO,13,852,2022-11-25 18:45:37
SC,ARVOREDO,22,1233,2022-11-25 18:45:37
SC,ASCURRA,13,886,2022-11-25 18:45:37
SC,ASCURRA,22,4176,2022-11-25 18:45:37
SC,ATALANTA,13,493,2022-11-25 18:45:37
SC,ATALANTA,22,1978,2022-11-25 18:45:37
SC,AURORA,13,874,2022-11-25 18:45:37
SC,AURORA,22,3581,2022-11-25 18:45:37
SC,BALNEÁRIO ARROIO DO SILVA,13,3230,2022-11-25 18:45:37
SC,BALNEÁRIO ARROIO DO SILVA,22,5300,2022-11-25 18:45:37
SC,BALNEÁRIO BARRA DO SUL,13,2303,2022-11-25 18:45:37
SC,BALNEÁRIO BARRA DO SUL,22,5809,2022-11-25 18:45:37
SC,BALNEÁRIO CAMBORIÚ,13,20811,2022-11-25 18:45:37
SC,BALNEÁRIO CAMBORIÚ,22,61035,2022-11-25 18:45:37
SC,BALNEÁRIO GAIVOTA,13,2810,2022-11-25 18:45:37
SC,BALNEÁRIO GAIVOTA,22,5143,2022-11-25 18:45:37
SC,BALNEÁRIO PIÇARRAS,13,3833,2022-11-25 18:45:37
SC,BALNEÁRIO PIÇARRAS,22,10532,2022-11-25 18:45:37
SC,BALNEÁRIO RINCÃO,13,3241,2022-11-25 18:45:37
SC,BALNEÁRIO RINCÃO,22,6130,2022-11-25 18:45:37
SC,BANDEIRANTE,13,1122,2022-11-25 18:45:37
SC,BANDEIRANTE,22,1249,2022-11-25 18:45:37
SC,BARRA BONITA,13,661,2022-11-25 18:45:37
SC,BARRA BONITA,22,812,2022-11-25 18:45:37
SC,BARRA VELHA,13,5028,2022-11-25 18:45:37
SC,BARRA VELHA,22,14869,2022-11-25 18:45:37
SC,BELA VISTA DO TOLDO,13,1477,2022-11-25 18:45:37
SC,BELA VISTA DO TOLDO,22,2706,2022-11-25 18:45:37
SC,BELMONTE,13,766,2022-11-25 18:45:37
SC,BELMONTE,22,1165,2022-11-25 18:45:37
SC,BENEDITO NOVO,13,1089,2022-11-25 18:45:37
SC,BENEDITO NOVO,22,5600,2022-11-25 18:45:37
SC,BIGUAÇU,13,14197,2022-11-25 18:45:37
SC,BIGUAÇU,22,27499,2022-11-25 18:45:37
SC,BLUMENAU,13,52292,2022-11-25 18:45:37
SC,BLUMENAU,22,159256,2022-11-25 18:45:37
SC,BOCAINA DO SUL,13,1006,2022-11-25 18:45:37
SC,BOCAINA DO SUL,22,1575,2022-11-25 18:45:37
SC,BOM JARDIM DA SERRA,13,1263,2022-11-25 18:45:37
SC,BOM JARDIM DA SERRA,22,1597,2022-11-25 18:45:37
SC,BOM JESUS,13,984,2022-11-25 18:45:37
SC,BOM JESUS,22,1091,2022-11-25 18:45:37
SC,BOM JESUS DO OESTE,13,563,2022-11-25 18:45:37
SC,BOM JESUS DO OESTE,22,1060,2022-11-25 18:45:37
SC,BOM RETIRO,13,1892,2022-11-25 18:45:37
SC,BOM RETIRO,22,3236,2022-11-25 18:45:37
SC,BOMBINHAS,13,3666,2022-11-25 18:45:37
SC,BOMBINHAS,22,9324,2022-11-25 18:45:37
SC,BOTUVERÁ,13,779,2022-11-25 18:45:37
SC,BOTUVERÁ,22,2956,2022-11-25 18:45:37
SC,BRAÇO DO NORTE,13,3918,2022-11-25 18:45:37
SC,BRAÇO DO NORTE,22,16518,2022-11-25 18:45:37
SC,BRAÇO DO TROMBUDO,13,510,2022-11-25 18:45:37
