sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
SP,BOCAINA,80,0,2022-11-25 18:45:37
SP,BOFETE,12,135,2022-11-25 18:45:37
SP,BOFETE,13,2125,2022-11-25 18:45:37
SP,BOFETE,14,3,2022-11-25 18:45:37
SP,BOFETE,15,231,2022-11-25 18:45:37
SP,BOFETE,16,0,2022-11-25 18:45:37
SP,BOFETE,21,3,2022-11-25 18:45:37
SP,BOFETE,22,3192,2022-11-25 18:45:37
SP,BOFETE,27,0,2022-11-25 18:45:37
SP,BOFETE,30,22,2022-11-25 18:45:37
SP,BOFETE,44,32,2022-11-25 18:45:37
SP,BOFETE,80,2,2022-11-25 18:45:37
SP,BOITUVA,12,911,2022-11-25 18:45:37
SP,BOITUVA,13,10448,2022-11-25 18:45:37
SP,BOITUVA,14,18,2022-11-25 18:45:37
SP,BOITUVA,15,1587,2022-11-25 18:45:37
SP,BOITUVA,16,11,2022-11-25 18:45:37
SP,BOITUVA,21,10,2022-11-25 18:45:37
SP,BOITUVA,22,20006,2022-11-25 18:45:37
SP,BOITUVA,27,9,2022-11-25 18:45:37
SP,BOITUVA,30,126,2022-11-25 18:45:37
SP,BOITUVA,44,207,2022-11-25 18:45:37
SP,BOITUVA,80,48,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,12,419,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,13,4843,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,14,8,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,15,638,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,16,3,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,21,17,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,22,7529,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,27,1,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,30,67,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,44,83,2022-11-25 18:45:37
SP,BOM JESUS DOS PERDÕES,80,3,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,12,41,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,13,1357,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,14,1,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,15,102,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,16,1,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,21,0,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,22,1007,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,27,0,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,30,1,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,44,8,2022-11-25 18:45:37
SP,BOM SUCESSO DE ITARARÉ,80,0,2022-11-25 18:45:37
SP,BORACÉIA,12,54,2022-11-25 18:45:37
SP,BORACÉIA,13,1184,2022-11-25 18:45:37
SP,BORACÉIA,14,0,2022-11-25 18:45:37
SP,BORACÉIA,15,115,2022-11-25 18:45:37
SP,BORACÉIA,16,0,2022-11-25 18:45:37
SP,BORACÉIA,21,1,2022-11-25 18:45:37
SP,BORACÉIA,22,1555,2022-11-25 18:45:37
SP,BORACÉIA,27,0,2022-11-25 18:45:37
SP,BORACÉIA,30,5,2022-11-25 18:45:37
SP,BORACÉIA,44,19,2022-11-25 18:45:37
SP,BORACÉIA,80,2,2022-11-25 18:45:37
SP,BORBOREMA,12,168,2022-11-25 18:45:37
SP,BORBOREMA,13,2421,2022-11-25 18:45:37
SP,BORBOREMA,14,7,2022-11-25 18:45:37
SP,BORBOREMA,15,365,2022-11-25 18:45:37
SP,BORBOREMA,16,0,2022-11-25 18:45:37
SP,BORBOREMA,21,2,2022-11-25 18:45:37
SP,BORBOREMA,22,5260,2022-11-25 18:45:37
SP,BORBOREMA,27,1,2022-11-25 18:45:37
SP,BORBOREMA,30,26,2022-11-25 18:45:37
SP,BORBOREMA,44,29,2022-11-25 18:45:37
SP,BORBOREMA,80,0,2022-11-25 18:45:37
SP,BOREBI,12,29,2022-11-25 18:45:37
SP,BOREBI,13,674,2022-11-25 18:45:37
SP,BOREBI,14,1,2022-11-25 18:45:37
SP,BOREBI,15,80,2022-11-25 18:45:37
SP,BOREBI,16,0,2022-11-25 18:45:37
SP,BOREBI,21,0,2022-11-25 18:45:37
SP,BOREBI,22,889,2022-11-25 18:45:37
SP,BOREBI,27,0,2022-11-25 18:45:37
SP,BOREBI,30,0,2022-11-25 18:45:37
SP,BOREBI,44,3,2022-11-25 18:45:37
SP,BOREBI,80,0,2022-11-25 18:45:37
SP,BORÁ,12,10,2022-11-25 18:45:37
SP,BORÁ,13,319,2022-11-25 18:45:37
SP,BORÁ,14,0,2022-11-25 18:45:37
SP,BORÁ,15,32,2022-11-25 18:45:37
SP,BORÁ,16,0,2022-11-25 18:45:37
SP,BORÁ,21,0,2022-11-25 18:45:37
SP,BORÁ,22,444,2022-11-25 18:45:37
SP,BORÁ,27,0,2022-11-25 18:45:37
SP,BORÁ,30,0,2022-11-25 18:45:37
SP,BORÁ,44,4,2022-11-25 18:45:37
SP,BORÁ,80,0,2022-11-25 18:45:37
SP,BOTUCATU,12,3310,2022-11-25 18:45:37
SP,BOTUCATU,13,30302,2022-11-25 18:45:37
SP,BOTUCATU,14,57,2022-11-25 18:45:37
SP,BOTUCATU,15,5690,2022-11-25 18:45:37
SP,BOTUCATU,16,26,2022-11-25 18:45:37
SP,BOTUCATU,21,63,2022-11-25 18:45:37
SP,BOTUCATU,22,41008,2022-11-25 18:45:37
SP,BOTUCATU,27,19,2022-11-25 18:45:37
SP,BOTUCATU,30,531,2022-11-25 18:45:37
SP,BOTUCATU,44,513,2022-11-25 18:45:37
SP,BOTUCATU,80,55,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,12,3405,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,13,29419,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,14,68,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,15,6348,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,16,29,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,21,57,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,22,58530,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,27,21,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,30,739,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,44,761,2022-11-25 18:45:37
SP,BRAGANÇA PAULISTA,80,56,2022-11-25 18:45:37
SP,BRAÚNA,12,22,2022-11-25 18:45:37
SP,BRAÚNA,13,1006,2022-11-25 18:45:37
SP,BRAÚNA,14,1,2022-11-25 18:45:37
SP,BRAÚNA,15,104,2022-11-25 18:45:37
SP,BRAÚNA,16,0,2022-11-25 18:45:37
SP,BRAÚNA,21,1,2022-11-25 18:45:37
SP,BRAÚNA,22,2165,2022-11-25 18:45:37
SP,BRAÚNA,27,0,2022-11-25 18:45:37
SP,BRAÚNA,30,2,2022-11-25 18:45:37
SP,BRAÚNA,44,10,2022-11-25 18:45:37
SP,BRAÚNA,80,0,2022-11-25 18:45:37
SP,BREJO ALEGRE,12,28,2022-11-25 18:45:37
SP,BREJO ALEGRE,13,1034,2022-11-25 18:45:37
SP,BREJO ALEGRE,14,1,2022-11-25 18:45:37
SP,BREJO ALEGRE,15,39,2022-11-25 18:45:37
SP,BREJO ALEGRE,16,0,2022-11-25 18:45:37
SP,BREJO ALEGRE,21,0,2022-11-25 18:45:37
SP,BREJO ALEGRE,22,817,2022-11-25 18:45:37
SP,BREJO ALEGRE,27,0,2022-11-25 18:45:37
SP,BREJO ALEGRE,30,0,2022-11-25 18:45:37
SP,BREJO ALEGRE,44,3,2022-11-25 18:45:37
SP,BREJO ALEGRE,80,1,2022-11-25 18:45:37
SP,BRODOWSKI,12,366,2022-11-25 18:45:37
SP,BRODOWSKI,13,4090,2022-11-25 18:45:37
SP,BRODOWSKI,14,10,2022-11-25 18:45:37
SP,BRODOWSKI,15,533,2022-11-25 18:45:37
SP,BRODOWSKI,16,3,2022-11-25 18:45:37
SP,BRODOWSKI,21,2,2022-11-25 18:45:37
SP,BRODOWSKI,22,8229,2022-11-25 18:45:37
SP,BRODOWSKI,27,0,2022-11-25 18:45:37
SP,BRODOWSKI,30,61,2022-11-25 18:45:37
SP,BRODOWSKI,44,40,2022-11-25 18:45:37
SP,BRODOWSKI,80,7,2022-11-25 18:45:37
SP,BROTAS,12,339,2022-11-25 18:45:37
SP,BROTAS,13,3616,2022-11-25 18:45:37
SP,BROTAS,14,11,2022-11-25 18:45:37
SP,BROTAS,15,693,2022-11-25 18:45:37
SP,BROTAS,16,4,2022-11-25 18:45:37
SP,BROTAS,21,13,2022-11-25 18:45:37
SP,BROTAS,22,8257,2022-11-25 18:45:37
SP,BROTAS,27,5,2022-11-25 18:45:37
SP,BROTAS,30,50,2022-11-25 18:45:37
SP,BROTAS,44,57,2022-11-25 18:45:37
SP,BROTAS,80,5,2022-11-25 18:45:37
SP,BURI,12,155,2022-11-25 18:45:37
SP,BURI,13,4317,2022-11-25 18:45:37
SP,BURI,14,3,2022-11-25 18:45:37
SP,BURI,15,325,2022-11-25 18:45:37
SP,BURI,16,1,2022-11-25 18:45:37
SP,BURI,21,1,2022-11-25 18:45:37
SP,BURI,22,6441,2022-11-25 18:45:37
SP,BURI,27,1,2022-11-25 18:45:37
SP,BURI,30,29,2022-11-25 18:45:37
SP,BURI,44,34,2022-11-25 18:45:37
SP,BURI,80,3,2022-11-25 18:45:37
SP,BURITAMA,12,128,2022-11-25 18:45:37
SP,BURITAMA,13,3355,2022-11-25 18:45:37
SP,BURITAMA,14,4,2022-11-25 18:45:37
SP,BURITAMA,15,310,2022-11-25 18:45:37
SP,BURITAMA,16,1,2022-11-25 18:45:37
SP,BURITAMA,21,4,2022-11-25 18:45:37
SP,BURITAMA,22,5741,2022-11-25 18:45:37
SP,BURITAMA,27,0,2022-11-25 18:45:37
SP,BURITAMA,30,21,2022-11-25 18:45:37
SP,BURITAMA,44,21,2022-11-25 18:45:37
SP,BURITAMA,80,2,2022-11-25 18:45:37
SP,BURITIZAL,12,32,2022-11-25 18:45:37
SP,BURITIZAL,13,844,2022-11-25 18:45:37
SP,BURITIZAL,14,1,2022-11-25 18:45:37
SP,BURITIZAL,15,101,2022-11-25 18:45:37
SP,BURITIZAL,16,0,2022-11-25 18:45:37
SP,BURITIZAL,21,0,2022-11-25 18:45:37
SP,BURITIZAL,22,1895,2022-11-25 18:45:37
SP,BURITIZAL,27,0,2022-11-25 18:45:37
SP,BURITIZAL,30,4,2022-11-25 18:45:37
SP,BURITIZAL,44,8,2022-11-25 18:45:37
SP,BURITIZAL,80,0,2022-11-25 18:45:37
SP,BÁLSAMO,12,110,2022-11-25 18:45:37
SP,BÁLSAMO,13,1761,2022-11-25 18:45:37
SP,BÁLSAMO,14,1,2022-11-25 18:45:37
SP,BÁLSAMO,15,418,2022-11-25 18:45:37
SP,BÁLSAMO,16,3,2022-11-25 18:45:37
SP,BÁLSAMO,21,2,2022-11-25 18:45:37
SP,BÁLSAMO,22,3353,2022-11-25 18:45:37
SP,BÁLSAMO,27,1,2022-11-25 18:45:37
SP,BÁLSAMO,30,27,2022-11-25 18:45:37
SP,BÁLSAMO,44,18,2022-11-25 18:45:37
SP,BÁLSAMO,80,0,2022-11-25 18:45:37
SP,CABREÚVA,12,689,2022-11-25 18:45:37
SP,CABREÚVA,13,9527,2022-11-25 18:45:37
SP,CABREÚVA,14,18,2022-11-25 18:45:37
SP,CABREÚVA,15,1123,2022-11-25 18:45:37
SP,CABREÚVA,16,5,2022-11-25 18:45:37
SP,CABREÚVA,21,15,2022-11-25 18:45:37
SP,CABREÚVA,22,14732,2022-11-25 18:45:37
SP,CABREÚVA,27,3,2022-11-25 18:45:37
SP,CABREÚVA,30,105,2022-11-25 18:45:37
SP,CABREÚVA,44,145,2022-11-25 18:45:37
SP,CABREÚVA,80,12,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,12,59,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,13,1153,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,14,3,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,15,85,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,16,0,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,21,5,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,22,1212,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,27,0,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,30,5,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,44,15,2022-11-25 18:45:37
SP,CABRÁLIA PAULISTA,80,3,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,12,485,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,13,7107,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,14,8,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,15,1108,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,16,4,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,21,7,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,22,9612,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,27,0,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,30,86,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,44,99,2022-11-25 18:45:37
SP,CACHOEIRA PAULISTA,80,10,2022-11-25 18:45:37
SP,CACONDE,12,170,2022-11-25 18:45:37
SP,CACONDE,13,4260,2022-11-25 18:45:37
SP,CACONDE,14,6,2022-11-25 18:45:37
SP,CACONDE,15,435,2022-11-25 18:45:37
SP,CACONDE,16,1,2022-11-25 18:45:37
SP,CACONDE,21,2,2022-11-25 18:45:37
SP,CACONDE,22,5108,2022-11-25 18:45:37
SP,CACONDE,27,2,2022-11-25 18:45:37
SP,CACONDE,30,30,2022-11-25 18:45:37
SP,CACONDE,44,43,2022-11-25 18:45:37
SP,CACONDE,80,2,2022-11-25 18:45:37
SP,CAFELÂNDIA,12,210,2022-11-25 18:45:37
SP,CAFELÂNDIA,13,3310,2022-11-25 18:45:37
SP,CAFELÂNDIA,14,5,2022-11-25 18:45:37
SP,CAFELÂNDIA,15,509,2022-11-25 18:45:37
SP,CAFELÂNDIA,16,1,2022-11-25 18:45:37
SP,CAFELÂNDIA,21,2,2022-11-25 18:45:37
SP,CAFELÂNDIA,22,5206,2022-11-25 18:45:37
SP,CAFELÂNDIA,27,3,2022-11-25 18:45:37
SP,CAFELÂNDIA,30,47,2022-11-25 18:45:37
SP,CAFELÂNDIA,44,49,2022-11-25 18:45:37
SP,CAFELÂNDIA,80,1,2022-11-25 18:45:37
SP,CAIABU,12,35,2022-11-25 18:45:37
SP,CAIABU,13,1251,2022-11-25 18:45:37
SP,CAIABU,14,3,2022-11-25 18:45:37
SP,CAIABU,15,139,2022-11-25 18:45:37
SP,CAIABU,16,0,2022-11-25 18:45:37
SP,CAIABU,21,0,2022-11-25 18:45:37
SP,CAIABU,22,1227,2022-11-25 18:45:37
SP,CAIABU,27,1,2022-11-25 18:45:37
SP,CAIABU,30,7,2022-11-25 18:45:37
SP,CAIABU,44,11,2022-11-25 18:45:37
SP,CAIABU,80,0,2022-11-25 18:45:37
SP,CAIEIRAS,12,2182,2022-11-25 18:45:37
SP,CAIEIRAS,13,24029,2022-11-25 18:45:37
SP,CAIEIRAS,14,45,2022-11-25 18:45:37
SP,CAIEIRAS,15,3202,2022-11-25 18:45:37
SP,CAIEIRAS,16,17,2022-11-25 18:45:37
SP,CAIEIRAS,21,26,2022-11-25 18:45:37
SP,CAIEIRAS,22,23497,2022-11-25 18:45:37
SP,CAIEIRAS,27,7,2022-11-25 18:45:37
SP,CAIEIRAS,30,313,2022-11-25 18:45:37
SP,CAIEIRAS,44,314,2022-11-25 18:45:37
SP,CAIEIRAS,80,64,2022-11-25 18:45:37
SP,CAIUÁ,12,49,2022-11-25 18:45:37
SP,CAIUÁ,13,1583,2022-11-25 18:45:37
SP,CAIUÁ,14,2,2022-11-25 18:45:37
SP,CAIUÁ,15,99,2022-11-25 18:45:37
SP,CAIUÁ,16,0,2022-11-25 18:45:37
SP,CAIUÁ,21,0,2022-11-25 18:45:37
SP,CAIUÁ,22,1101,2022-11-25 18:45:37
SP,CAIUÁ,27,2,2022-11-25 18:45:37
SP,CAIUÁ,30,1,2022-11-25 18:45:37
SP,CAIUÁ,44,11,2022-11-25 18:45:37
SP,CAIUÁ,80,0,2022-11-25 18:45:37
SP,CAJAMAR,12,2416,2022-11-25 18:45:37
SP,CAJAMAR,13,23376,2022-11-25 18:45:37
SP,CAJAMAR,14,29,2022-11-25 18:45:37
SP,CAJAMAR,15,2828,2022-11-25 18:45:37
SP,CAJAMAR,16,21,2022-11-25 18:45:37
SP,CAJAMAR,21,42,2022-11-25 18:45:37
SP,CAJAMAR,22,21861,2022-11-25 18:45:37
SP,CAJAMAR,27,10,2022-11-25 18:45:37
SP,CAJAMAR,30,340,2022-11-25 18:45:37
SP,CAJAMAR,44,298,2022-11-25 18:45:37
SP,CAJAMAR,80,39,2022-11-25 18:45:37
SP,CAJATI,12,254,2022-11-25 18:45:37
SP,CAJATI,13,5170,2022-11-25 18:45:37
SP,CAJATI,14,4,2022-11-25 18:45:37
SP,CAJATI,15,597,2022-11-25 18:45:37
SP,CAJATI,16,3,2022-11-25 18:45:37
SP,CAJATI,21,3,2022-11-25 18:45:37
SP,CAJATI,22,10277,2022-11-25 18:45:37
SP,CAJATI,27,4,2022-11-25 18:45:37
SP,CAJATI,30,55,2022-11-25 18:45:37
SP,CAJATI,44,90,2022-11-25 18:45:37
SP,CAJATI,80,5,2022-11-25 18:45:37
SP,CAJOBI,12,80,2022-11-25 18:45:37
SP,CAJOBI,13,2193,2022-11-25 18:45:37
SP,CAJOBI,14,0,2022-11-25 18:45:37
SP,CAJOBI,15,176,2022-11-25 18:45:37
SP,CAJOBI,16,0,2022-11-25 18:45:37
SP,CAJOBI,21,1,2022-11-25 18:45:37
SP,CAJOBI,22,3280,2022-11-25 18:45:37
SP,CAJOBI,27,0,2022-11-25 18:45:37
SP,CAJOBI,30,11,2022-11-25 18:45:37
SP,CAJOBI,44,17,2022-11-25 18:45:37
SP,CAJOBI,80,1,2022-11-25 18:45:37
SP,CAJURU,12,254,2022-11-25 18:45:37
SP,CAJURU,13,6237,2022-11-25 18:45:37
SP,CAJURU,14,4,2022-11-25 18:45:37
SP,CAJURU,15,644,2022-11-25 18:45:37
SP,CAJURU,16,3,2022-11-25 18:45:37
SP,CAJURU,21,5,2022-11-25 18:45:37
SP,CAJURU,22,6379,2022-11-25 18:45:37
SP,CAJURU,27,1,2022-11-25 18:45:37
SP,CAJURU,30,51,2022-11-25 18:45:37
SP,CAJURU,44,42,2022-11-25 18:45:37
SP,CAJURU,80,2,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,12,60,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,13,1386,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,14,0,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,15,179,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,16,0,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,21,1,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,22,1991,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,27,1,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,30,7,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,44,35,2022-11-25 18:45:37
SP,CAMPINA DO MONTE ALEGRE,80,3,2022-11-25 18:45:37
SP,CAMPINAS,12,22779,2022-11-25 18:45:37
SP,CAMPINAS,13,259973,2022-11-25 18:45:37
SP,CAMPINAS,14,352,2022-11-25 18:45:37
SP,CAMPINAS,15,39165,2022-11-25 18:45:37
SP,CAMPINAS,16,231,2022-11-25 18:45:37
SP,CAMPINAS,21,494,2022-11-25 18:45:37
SP,CAMPINAS,22,320684,2022-11-25 18:45:37
SP,CAMPINAS,27,103,2022-11-25 18:45:37
SP,CAMPINAS,30,5910,2022-11-25 18:45:37
SP,CAMPINAS,44,3281,2022-11-25 18:45:37
SP,CAMPINAS,80,567,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,12,1493,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,13,17546,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,14,20,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,15,2574,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,16,8,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,21,38,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,22,22936,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,27,9,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,30,272,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,44,403,2022-11-25 18:45:37
SP,CAMPO LIMPO PAULISTA,80,43,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,12,992,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,13,9402,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,14,18,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,15,1871,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,16,5,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,21,16,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,22,14814,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,27,2,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,30,235,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,44,210,2022-11-25 18:45:37
SP,CAMPOS DO JORDÃO,80,14,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,12,23,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,13,1012,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,14,3,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,15,74,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,16,0,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,21,0,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,22,1676,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,27,1,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,30,4,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,44,7,2022-11-25 18:45:37
SP,CAMPOS NOVOS PAULISTA,80,2,2022-11-25 18:45:37
SP,CANANÉIA,12,130,2022-11-25 18:45:37
SP,CANANÉIA,13,2888,2022-11-25 18:45:37
SP,CANANÉIA,14,2,2022-11-25 18:45:37
SP,CANANÉIA,15,424,2022-11-25 18:45:37
SP,CANANÉIA,16,0,2022-11-25 18:45:37
SP,CANANÉIA,21,2,2022-11-25 18:45:37
SP,CANANÉIA,22,3818,2022-11-25 18:45:37
SP,CANANÉIA,27,0,2022-11-25 18:45:37
SP,CANANÉIA,30,18,2022-11-25 18:45:37
SP,CANANÉIA,44,76,2022-11-25 18:45:37
SP,CANANÉIA,80,2,2022-11-25 18:45:37
SP,CANAS,12,79,2022-11-25 18:45:37
SP,CANAS,13,1135,2022-11-25 18:45:37
SP,CANAS,14,3,2022-11-25 18:45:37
SP,CANAS,15,163,2022-11-25 18:45:37
SP,CANAS,16,1,2022-11-25 18:45:37
SP,CANAS,21,0,2022-11-25 18:45:37
SP,CANAS,22,1556,2022-11-25 18:45:37
SP,CANAS,27,0,2022-11-25 18:45:37
SP,CANAS,30,4,2022-11-25 18:45:37
SP,CANAS,44,13,2022-11-25 18:45:37
SP,CANAS,80,0,2022-11-25 18:45:37
SP,CANITAR,12,51,2022-11-25 18:45:37
SP,CANITAR,13,1448,2022-11-25 18:45:37
SP,CANITAR,14,2,2022-11-25 18:45:37
SP,CANITAR,15,86,2022-11-25 18:45:37
SP,CANITAR,16,1,2022-11-25 18:45:37
SP,CANITAR,21,0,2022-11-25 18:45:37
SP,CANITAR,22,1408,2022-11-25 18:45:37
SP,CANITAR,27,1,2022-11-25 18:45:37
SP,CANITAR,30,2,2022-11-25 18:45:37
SP,CANITAR,44,9,2022-11-25 18:45:37
SP,CANITAR,80,0,2022-11-25 18:45:37
SP,CAPELA DO ALTO,12,319,2022-11-25 18:45:37
SP,CAPELA DO ALTO,13,3303,2022-11-25 18:45:37
SP,CAPELA DO ALTO,14,8,2022-11-25 18:45:37
SP,CAPELA DO ALTO,15,485,2022-11-25 18:45:37
SP,CAPELA DO ALTO,16,0,2022-11-25 18:45:37
SP,CAPELA DO ALTO,21,0,2022-11-25 18:45:37
SP,CAPELA DO ALTO,22,6695,2022-11-25 18:45:37
SP,CAPELA DO ALTO,27,0,2022-11-25 18:45:37
SP,CAPELA DO ALTO,30,39,2022-11-25 18:45:37
SP,CAPELA DO ALTO,44,45,2022-11-25 18:45:37
SP,CAPELA DO ALTO,80,1,2022-11-25 18:45:37
SP,CAPIVARI,12,809,2022-11-25 18:45:37
SP,CAPIVARI,13,8548,2022-11-25 18:45:37
SP,CAPIVARI,14,16,2022-11-25 18:45:37
SP,CAPIVARI,15,1435,2022-11-25 18:45:37
SP,CAPIVARI,16,5,2022-11-25 18:45:37
SP,CAPIVARI,21,6,2022-11-25 18:45:37
SP,CAPIVARI,22,17898,2022-11-25 18:45:37
SP,CAPIVARI,27,7,2022-11-25 18:45:37
SP,CAPIVARI,30,160,2022-11-25 18:45:37
SP,CAPIVARI,44,139,2022-11-25 18:45:37
SP,CAPIVARI,80,19,2022-11-25 18:45:37
SP,CAPÃO BONITO,12,639,2022-11-25 18:45:37
SP,CAPÃO BONITO,13,9426,2022-11-25 18:45:37
SP,CAPÃO BONITO,14,30,2022-11-25 18:45:37
SP,CAPÃO BONITO,15,1557,2022-11-25 18:45:37
SP,CAPÃO BONITO,16,2,2022-11-25 18:45:37
SP,CAPÃO BONITO,21,11,2022-11-25 18:45:37
SP,CAPÃO BONITO,22,13973,2022-11-25 18:45:37
SP,CAPÃO BONITO,27,5,2022-11-25 18:45:37
SP,CAPÃO BONITO,30,114,2022-11-25 18:45:37
SP,CAPÃO BONITO,44,131,2022-11-25 18:45:37
SP,CAPÃO BONITO,80,17,2022-11-25 18:45:37
SP,CARAGUATATUBA,12,2178,2022-11-25 18:45:37
SP,CARAGUATATUBA,13,28924,2022-11-25 18:45:37
SP,CARAGUATATUBA,14,50,2022-11-25 18:45:37
SP,CARAGUATATUBA,15,3753,2022-11-25 18:45:37
SP,CARAGUATATUBA,16,31,2022-11-25 18:45:37
SP,CARAGUATATUBA,21,43,2022-11-25 18:45:37
SP,CARAGUATATUBA,22,40760,2022-11-25 18:45:37
SP,CARAGUATATUBA,27,10,2022-11-25 18:45:37
SP,CARAGUATATUBA,30,393,2022-11-25 18:45:37
SP,CARAGUATATUBA,44,373,2022-11-25 18:45:37
SP,CARAGUATATUBA,80,65,2022-11-25 18:45:37
SP,CARAPICUÍBA,12,9361,2022-11-25 18:45:37
SP,CARAPICUÍBA,13,110774,2022-11-25 18:45:37
SP,CARAPICUÍBA,14,137,2022-11-25 18:45:37
SP,CARAPICUÍBA,15,12805,2022-11-25 18:45:37
